id,symbol,source_system,strategy,category,status,created_at,proposed_closed_at,hold_hours_used,pnl_pct,exit_reason,direction,would_apply
multi_asset_ig_contrarian_sentiment::GBPJPY=X::2026-05-06_18,GBPJPY=X,multi_asset_copytrader,ig_contrarian_sentiment,forex,LOST,2026-05-06 18:05:54,2026-05-09 06:05:54,60,-0.005,SL_HIT_REPLAY,LONG,YES
multi_asset_ig_contrarian_sentiment::USDCAD=X::2026-05-06_18,USDCAD=X,multi_asset_copytrader,ig_contrarian_sentiment,forex,LOST,2026-05-06 18:05:54,2026-05-09 06:05:54,60,-0.0039,SL_HIT_REPLAY,LONG,YES
multi_asset_ig_contrarian_sentiment::USDJPY=X::2026-05-06_18,USDJPY=X,multi_asset_copytrader,ig_contrarian_sentiment,forex,LOST,2026-05-06 18:05:54,2026-05-09 06:05:54,60,-0.005,SL_HIT_REPLAY,LONG,YES
multi_asset_cot_positioning::CT=F::2026-05-06_1805,CT=F,multi_asset_cot,cot_positioning,commodity,WON,2026-05-06 18:05:39,2026-05-08 18:05:39,48,0.0483,TP_HIT_REPLAY,SHORT,YES
multi_asset_futures_momentum::CT=F::2026-05-06_1805,CT=F,multi_asset_copytrader,futures_momentum,commodity,LOST,2026-05-06 18:05:39,2026-05-08 18:05:39,48,-0.03,SL_HIT_REPLAY,LONG,YES
multi_asset_futures_momentum::HG=F::2026-05-06_1706,HG=F,multi_asset_copytrader,futures_momentum,commodity,LOST,2026-05-06 18:05:39,2026-05-08 18:05:39,48,-0.0254,SL_HIT_REPLAY,LONG,YES
multi_asset_futures_momentum::KC=F::2026-05-06_1805,KC=F,multi_asset_copytrader,futures_momentum,commodity,LOST,2026-05-06 18:05:39,2026-05-08 18:05:39,48,-0.03,SL_HIT_REPLAY,SHORT,YES
multi_asset_forex_carry_momentum::AUDJPY=X::2026-05-06_1805,AUDJPY=X,multi_asset_copytrader,forex_carry_momentum,forex,LOST,2026-05-06 18:05:37,2026-05-09 06:05:37,60,-0.005,SL_HIT_REPLAY,LONG,YES
multi_asset_forex_carry_momentum::NZDUSD=X::2026-05-06_1805,NZDUSD=X,multi_asset_copytrader,forex_carry_momentum,forex,LOST,2026-05-06 18:05:37,2026-05-09 06:05:37,60,-0.005,SL_HIT_REPLAY,LONG,YES
multi_asset_forex_rsi2_mean_reversion::CADJPY=X::2026-05-06_,CADJPY=X,multi_asset_copytrader,forex_rsi2_mean_reversion,forex,LOST,2026-05-06 18:05:37,2026-05-09 06:05:37,60,-0.005,SL_HIT_REPLAY,LONG,YES
multi_asset_forex_rsi2_mean_reversion::GBPJPY=X::2026-05-06_,GBPJPY=X,multi_asset_copytrader,forex_rsi2_mean_reversion,forex,LOST,2026-05-06 18:05:37,2026-05-09 06:05:37,60,-0.005,SL_HIT_REPLAY,LONG,YES
cta_cross_asset_tsmom::CL=F::2026-05-06_1707,CL=F,cta_replicator,cta_cross_asset_tsmom,commodity,LOST,2026-05-06 17:07:36,2026-05-08 17:07:36,48,-0.03,SL_HIT_REPLAY,SHORT,YES
multi_asset_cftc_cot_commercial_signal::CT=F::2026-05-06_170,CT=F,multi_asset_copytrader,cftc_cot_commercial_signal,commodity,WON,2026-05-06 17:07:34,2026-05-08 17:07:34,48,0.0483,TP_HIT_REPLAY,SHORT,YES
multi_asset_myfxbook_retail_contrarian::EURJPY=X::2026-05-06,EURJPY=X,multi_asset_copytrader,myfxbook_retail_contrarian,forex,LOST,2026-05-06 17:07:34,2026-05-09 05:07:34,60,-0.006,SL_HIT_REPLAY,LONG,YES
multi_asset_myfxbook_retail_contrarian::GBPJPY=X::2026-05-06,GBPJPY=X,multi_asset_copytrader,myfxbook_retail_contrarian,forex,LOST,2026-05-06 17:07:34,2026-05-09 05:07:34,60,-0.006,SL_HIT_REPLAY,LONG,YES
multi_asset_myfxbook_retail_contrarian::USDJPY=X::2026-05-06,USDJPY=X,multi_asset_copytrader,myfxbook_retail_contrarian,forex,LOST,2026-05-06 17:07:34,2026-05-09 05:07:34,60,-0.006,SL_HIT_REPLAY,LONG,YES
multi_asset_ig_contrarian_sentiment::EURJPY=X::2026-05-06_17,EURJPY=X,multi_asset_copytrader,ig_contrarian_sentiment,forex,LOST,2026-05-06 17:06:36,2026-05-09 05:06:36,60,-0.005,SL_HIT_REPLAY,LONG,YES
multi_asset_cot_positioning::CT=F::2026-05-06_1706,CT=F,multi_asset_cot,cot_positioning,commodity,WON,2026-05-06 17:06:30,2026-05-08 17:06:30,48,0.0483,TP_HIT_REPLAY,SHORT,YES
multi_asset_futures_momentum::KC=F::2026-05-06_1706,KC=F,multi_asset_copytrader,futures_momentum,commodity,LOST,2026-05-06 17:06:30,2026-05-08 17:06:30,48,-0.03,SL_HIT_REPLAY,SHORT,YES
multi_asset_forex_carry_momentum::AUDJPY=X::2026-05-06_1706,AUDJPY=X,multi_asset_copytrader,forex_carry_momentum,forex,LOST,2026-05-06 17:06:27,2026-05-09 05:06:27,60,-0.005,SL_HIT_REPLAY,LONG,YES
multi_asset_forex_carry_momentum::NZDUSD=X::2026-05-06_1706,NZDUSD=X,multi_asset_copytrader,forex_carry_momentum,forex,LOST,2026-05-06 17:06:27,2026-05-09 05:06:27,60,-0.005,SL_HIT_REPLAY,LONG,YES
multi_asset_forex_rsi2_mean_reversion::CADJPY=X::2026-05-06_,CADJPY=X,multi_asset_copytrader,forex_rsi2_mean_reversion,forex,LOST,2026-05-06 17:06:27,2026-05-09 05:06:27,60,-0.005,SL_HIT_REPLAY,LONG,YES
multi_asset_forex_rsi2_mean_reversion::EURJPY=X::2026-05-06_,EURJPY=X,multi_asset_copytrader,forex_rsi2_mean_reversion,forex,LOST,2026-05-06 17:06:27,2026-05-09 05:06:27,60,-0.005,SL_HIT_REPLAY,LONG,YES
multi_asset_forex_rsi2_mean_reversion::GBPJPY=X::2026-05-06_,GBPJPY=X,multi_asset_copytrader,forex_rsi2_mean_reversion,forex,LOST,2026-05-06 17:06:27,2026-05-09 05:06:27,60,-0.005,SL_HIT_REPLAY,LONG,YES
cta_cross_asset_tsmom::CL=F::2026-05-06_1614,CL=F,cta_replicator,cta_cross_asset_tsmom,commodity,LOST,2026-05-06 16:14:49,2026-05-08 16:14:49,48,-0.03,SL_HIT_REPLAY,SHORT,YES
multi_asset_myfxbook_retail_contrarian::EURJPY=X::2026-05-06,EURJPY=X,multi_asset_copytrader,myfxbook_retail_contrarian,forex,LOST,2026-05-06 16:14:48,2026-05-09 04:14:48,60,-0.006,SL_HIT_REPLAY,LONG,YES
multi_asset_myfxbook_retail_contrarian::GBPJPY=X::2026-05-06,GBPJPY=X,multi_asset_copytrader,myfxbook_retail_contrarian,forex,LOST,2026-05-06 16:14:48,2026-05-09 04:14:48,60,-0.006,SL_HIT_REPLAY,LONG,YES
multi_asset_myfxbook_retail_contrarian::USDJPY=X::2026-05-06,USDJPY=X,multi_asset_copytrader,myfxbook_retail_contrarian,forex,LOST,2026-05-06 16:14:48,2026-05-09 04:14:48,60,-0.006,SL_HIT_REPLAY,LONG,YES
multi_asset_cftc_cot_commercial_signal::CT=F::2026-05-06_161,CT=F,multi_asset_copytrader,cftc_cot_commercial_signal,commodity,WON,2026-05-06 16:14:47,2026-05-08 16:14:47,48,0.0483,TP_HIT_REPLAY,SHORT,YES
multi_asset_cftc_cot_commercial_signal::ZS=F::2026-05-06_161,ZS=F,multi_asset_copytrader,cftc_cot_commercial_signal,commodity,LOST,2026-05-06 16:14:47,2026-05-08 16:14:47,48,-0.0192,SL_HIT_REPLAY,SHORT,YES
multi_asset_ig_contrarian_sentiment::EURJPY=X::2026-05-06_16,EURJPY=X,multi_asset_copytrader,ig_contrarian_sentiment,forex,LOST,2026-05-06 16:14:21,2026-05-09 04:14:21,60,-0.005,SL_HIT_REPLAY,LONG,YES
multi_asset_ig_contrarian_sentiment::GBPJPY=X::2026-05-06_16,GBPJPY=X,multi_asset_copytrader,ig_contrarian_sentiment,forex,LOST,2026-05-06 16:14:21,2026-05-09 04:14:21,60,-0.005,SL_HIT_REPLAY,LONG,YES
multi_asset_cot_positioning::CT=F::2026-05-06_1614,CT=F,multi_asset_cot,cot_positioning,commodity,WON,2026-05-06 16:14:10,2026-05-08 16:14:10,48,0.0483,TP_HIT_REPLAY,SHORT,YES
multi_asset_futures_momentum::HG=F::2026-05-06_1614,HG=F,multi_asset_copytrader,futures_momentum,commodity,LOST,2026-05-06 16:14:10,2026-05-08 16:14:10,48,-0.0254,SL_HIT_REPLAY,LONG,YES
multi_asset_futures_momentum::KC=F::2026-05-06_1614,KC=F,multi_asset_copytrader,futures_momentum,commodity,LOST,2026-05-06 16:14:10,2026-05-08 16:14:10,48,-0.03,SL_HIT_REPLAY,SHORT,YES
multi_asset_forex_carry_momentum::AUDJPY=X::2026-05-06_1614,AUDJPY=X,multi_asset_copytrader,forex_carry_momentum,forex,LOST,2026-05-06 16:14:08,2026-05-09 04:14:08,60,-0.005,SL_HIT_REPLAY,LONG,YES
multi_asset_forex_carry_momentum::NZDUSD=X::2026-05-06_1614,NZDUSD=X,multi_asset_copytrader,forex_carry_momentum,forex,LOST,2026-05-06 16:14:08,2026-05-09 04:14:08,60,-0.005,SL_HIT_REPLAY,LONG,YES
multi_asset_forex_rsi2_mean_reversion::CADJPY=X::2026-05-06_,CADJPY=X,multi_asset_copytrader,forex_rsi2_mean_reversion,forex,LOST,2026-05-06 16:14:08,2026-05-09 04:14:08,60,-0.005,SL_HIT_REPLAY,LONG,YES
multi_asset_forex_rsi2_mean_reversion::GBPJPY=X::2026-05-06_,GBPJPY=X,multi_asset_copytrader,forex_rsi2_mean_reversion,forex,LOST,2026-05-06 16:14:08,2026-05-09 04:14:08,60,-0.005,SL_HIT_REPLAY,LONG,YES
fx_smart_02ecd77df1c0,GBPUSD=X,alpha_engine,fx_smart_forex_rsi2_mean_reversion,forex,WON,2026-05-06 14:53:36,2026-05-09 02:53:36,60,0.008,TP_HIT_REPLAY,LONG,YES
fx_smart_3b996016d2f2,AUDUSD=X,alpha_engine,fx_smart_carry_trade_momentum,forex,WON,2026-05-06 14:53:36,2026-05-09 02:53:36,60,0.008,TP_HIT_REPLAY,LONG,YES
fx_smart_81607b084842,AUDJPY=X,alpha_engine,fx_smart_carry_trade_momentum,forex,WON,2026-05-06 14:53:36,2026-05-09 02:53:36,60,0.008,TP_HIT_REPLAY,LONG,YES
fx_smart_a72de87a4804,EURJPY=X,alpha_engine,fx_smart_forex_mean_reversion_200d,forex,LOST,2026-05-06 14:53:36,2026-05-09 02:53:36,60,-0.005,SL_HIT_REPLAY,SHORT,YES
fx_smart_d1112fd5bf4c,USDJPY=X,alpha_engine,fx_smart_forex_mean_reversion_200d,forex,WON,2026-05-06 14:53:36,2026-05-09 02:53:36,60,0.008,TP_HIT_REPLAY,SHORT,YES
fx_smart_f24db1401bfb,USDCHF=X,alpha_engine,fx_smart_forex_rsi2_mean_reversion,forex,WON,2026-05-06 14:53:36,2026-05-09 02:53:36,60,0.008,TP_HIT_REPLAY,SHORT,YES
multi_asset_futures_momentum::SI=F::2026-05-06_1421,SI=F,multi_asset_copytrader,futures_momentum,commodity,LOST,2026-05-06 14:21:48,2026-05-08 14:21:48,48,-0.03,SL_HIT_REPLAY,LONG,YES
cc_SI=F_L_202605061313,SI=F,combined_confidence_strategy,combined_confidence,commodity,LOST,2026-05-06 13:13:31,2026-05-08 13:13:31,48,-0.0633,SL_HIT_REPLAY,LONG,YES
multi_asset_futures_momentum::CT=F::2026-05-06_1310,CT=F,multi_asset_copytrader,futures_momentum,commodity,LOST,2026-05-06 13:10:13,2026-05-08 13:10:13,48,-0.03,SL_HIT_REPLAY,LONG,YES
multi_asset_myfxbook_retail_contrarian::EURJPY=X::2026-05-06,EURJPY=X,multi_asset_copytrader,myfxbook_retail_contrarian,forex,LOST,2026-05-06 12:13:15,2026-05-09 00:13:15,60,-0.006,SL_HIT_REPLAY,LONG,YES
multi_asset_myfxbook_retail_contrarian::GBPJPY=X::2026-05-06,GBPJPY=X,multi_asset_copytrader,myfxbook_retail_contrarian,forex,LOST,2026-05-06 12:13:15,2026-05-09 00:13:15,60,-0.006,SL_HIT_REPLAY,LONG,YES
multi_asset_myfxbook_retail_contrarian::USDJPY=X::2026-05-06,USDJPY=X,multi_asset_copytrader,myfxbook_retail_contrarian,forex,LOST,2026-05-06 12:13:15,2026-05-09 00:13:15,60,-0.006,SL_HIT_REPLAY,LONG,YES
multi_asset_cftc_cot_commercial_signal::CT=F::2026-05-06_121,CT=F,multi_asset_copytrader,cftc_cot_commercial_signal,commodity,WON,2026-05-06 12:13:14,2026-05-08 12:13:14,48,0.0484,TP_HIT_REPLAY,SHORT,YES
multi_asset_ig_contrarian_sentiment::EURJPY=X::2026-05-06_12,EURJPY=X,multi_asset_copytrader,ig_contrarian_sentiment,forex,LOST,2026-05-06 12:12:58,2026-05-09 00:12:58,60,-0.005,SL_HIT_REPLAY,LONG,YES
multi_asset_ig_contrarian_sentiment::USDJPY=X::2026-05-06_12,USDJPY=X,multi_asset_copytrader,ig_contrarian_sentiment,forex,LOST,2026-05-06 12:12:58,2026-05-09 00:12:58,60,-0.005,SL_HIT_REPLAY,LONG,YES
multi_asset_cot_positioning::CT=F::2026-05-06_1212,CT=F,multi_asset_cot,cot_positioning,commodity,WON,2026-05-06 12:12:48,2026-05-08 12:12:48,48,0.0484,TP_HIT_REPLAY,SHORT,YES
multi_asset_futures_momentum::HG=F::2026-05-06_1212,HG=F,multi_asset_copytrader,futures_momentum,commodity,LOST,2026-05-06 12:12:48,2026-05-08 12:12:48,48,-0.0254,SL_HIT_REPLAY,LONG,YES
multi_asset_stocks_rsi2_pullback::NVDA::2026-05-06_1212,NVDA,multi_asset_copytrader,stocks_rsi2_pullback,equity,WON,2026-05-06 12:12:48,2026-05-08 12:12:48,48,0.05,TP_HIT_REPLAY,LONG,YES
multi_asset_forex_carry_momentum::AUDJPY=X::2026-05-06_1212,AUDJPY=X,multi_asset_copytrader,forex_carry_momentum,forex,LOST,2026-05-06 12:12:46,2026-05-09 00:12:46,60,-0.005,SL_HIT_REPLAY,LONG,YES
cta_cross_asset_tsmom::CL=F::2026-05-06_1118,CL=F,cta_replicator,cta_cross_asset_tsmom,commodity,LOST,2026-05-06 11:18:22,2026-05-08 11:18:22,48,-0.03,SL_HIT_REPLAY,SHORT,YES
cta_fx_multifactor::USDJPY=X::2026-05-06_1118,USDJPY=X,cta_replicator,cta_fx_multifactor,forex,WON,2026-05-06 11:18:22,2026-05-08 23:18:22,60,0.0123,TP_HIT_REPLAY,LONG,YES
multi_asset_myfxbook_retail_contrarian::EURJPY=X::2026-05-06,EURJPY=X,multi_asset_copytrader,myfxbook_retail_contrarian,forex,LOST,2026-05-06 11:18:20,2026-05-08 23:18:20,60,-0.006,SL_HIT_REPLAY,LONG,YES
multi_asset_myfxbook_retail_contrarian::GBPJPY=X::2026-05-06,GBPJPY=X,multi_asset_copytrader,myfxbook_retail_contrarian,forex,LOST,2026-05-06 11:18:20,2026-05-08 23:18:20,60,-0.006,SL_HIT_REPLAY,LONG,YES
multi_asset_myfxbook_retail_contrarian::USDJPY=X::2026-05-06,USDJPY=X,multi_asset_copytrader,myfxbook_retail_contrarian,forex,WON,2026-05-06 11:18:20,2026-05-08 23:18:20,60,0.008,TP_HIT_REPLAY,LONG,YES
multi_asset_cftc_cot_commercial_signal::CT=F::2026-05-06_111,CT=F,multi_asset_copytrader,cftc_cot_commercial_signal,commodity,WON,2026-05-06 11:18:19,2026-05-08 11:18:19,48,0.0484,TP_HIT_REPLAY,SHORT,YES
multi_asset_ig_contrarian_sentiment::EURGBP=X::2026-05-06_11,EURGBP=X,multi_asset_copytrader,ig_contrarian_sentiment,forex,LOST,2026-05-06 11:18:02,2026-05-08 23:18:02,60,-0.0024,SL_HIT_REPLAY,LONG,YES
multi_asset_ig_contrarian_sentiment::EURJPY=X::2026-05-06_11,EURJPY=X,multi_asset_copytrader,ig_contrarian_sentiment,forex,LOST,2026-05-06 11:18:02,2026-05-08 23:18:02,60,-0.005,SL_HIT_REPLAY,LONG,YES
multi_asset_ig_contrarian_sentiment::GBPJPY=X::2026-05-06_11,GBPJPY=X,multi_asset_copytrader,ig_contrarian_sentiment,forex,LOST,2026-05-06 11:18:02,2026-05-08 23:18:02,60,-0.005,SL_HIT_REPLAY,LONG,YES
multi_asset_ig_contrarian_sentiment::USDJPY=X::2026-05-06_11,USDJPY=X,multi_asset_copytrader,ig_contrarian_sentiment,forex,LOST,2026-05-06 11:18:02,2026-05-08 23:18:02,60,-0.005,SL_HIT_REPLAY,LONG,YES
multi_asset_cot_positioning::CT=F::2026-05-06_1117,CT=F,multi_asset_cot,cot_positioning,commodity,WON,2026-05-06 11:17:52,2026-05-08 11:17:52,48,0.0484,TP_HIT_REPLAY,SHORT,YES
multi_asset_futures_momentum::HG=F::2026-05-06_1117,HG=F,multi_asset_copytrader,futures_momentum,commodity,LOST,2026-05-06 11:17:51,2026-05-08 11:17:51,48,-0.0253,SL_HIT_REPLAY,LONG,YES
multi_asset_futures_momentum::SI=F::2026-05-06_1117,SI=F,multi_asset_copytrader,futures_momentum,commodity,LOST,2026-05-06 11:17:51,2026-05-08 11:17:51,48,-0.03,SL_HIT_REPLAY,LONG,YES
multi_asset_forex_carry_momentum::AUDJPY=X::2026-05-06_1117,AUDJPY=X,multi_asset_copytrader,forex_carry_momentum,forex,LOST,2026-05-06 11:17:49,2026-05-08 23:17:49,60,-0.005,SL_HIT_REPLAY,LONG,YES
multi_asset_forex_carry_momentum::NZDUSD=X::2026-05-06_1117,NZDUSD=X,multi_asset_copytrader,forex_carry_momentum,forex,LOST,2026-05-06 11:17:49,2026-05-08 23:17:49,60,-0.005,SL_HIT_REPLAY,LONG,YES
multi_asset_forex_rsi2_mean_reversion::CADJPY=X::2026-05-06_,CADJPY=X,multi_asset_copytrader,forex_rsi2_mean_reversion,forex,WON,2026-05-06 11:17:49,2026-05-08 23:17:49,60,0.008,TP_HIT_REPLAY,LONG,YES
multi_asset_forex_rsi2_mean_reversion::EURJPY=X::2026-05-06_,EURJPY=X,multi_asset_copytrader,forex_rsi2_mean_reversion,forex,LOST,2026-05-06 11:17:49,2026-05-08 23:17:49,60,-0.005,SL_HIT_REPLAY,LONG,YES
multi_asset_forex_rsi2_mean_reversion::GBPJPY=X::2026-05-06_,GBPJPY=X,multi_asset_copytrader,forex_rsi2_mean_reversion,forex,LOST,2026-05-06 11:17:49,2026-05-08 23:17:49,60,-0.005,SL_HIT_REPLAY,LONG,YES
multi_asset_cftc_cot_commercial_signal::CT=F::2026-05-06_102,CT=F,multi_asset_copytrader,cftc_cot_commercial_signal,commodity,WON,2026-05-06 10:21:47,2026-05-08 10:21:47,48,0.0484,TP_HIT_REPLAY,SHORT,YES
multi_asset_cftc_cot_commercial_signal::CT=F::2026-05-06_092,CT=F,multi_asset_copytrader,cftc_cot_commercial_signal,commodity,WON,2026-05-06 09:23:20,2026-05-08 09:23:20,48,0.048,TP_HIT_REPLAY,SHORT,YES
cta_cross_asset_tsmom::CL=F::2026-05-06_0445,CL=F,cta_replicator,cta_cross_asset_tsmom,commodity,WON,2026-05-06 04:45:50,2026-05-08 04:45:50,48,0.05,TP_HIT_REPLAY,SHORT,YES
cta_fx_multifactor::USDJPY=X::2026-05-06_0445,USDJPY=X,cta_replicator,cta_fx_multifactor,forex,WON,2026-05-06 04:45:50,2026-05-08 16:45:50,60,0.0119,TP_HIT_REPLAY,LONG,YES
multi_asset_myfxbook_retail_contrarian::EURJPY=X::2026-05-06,EURJPY=X,multi_asset_copytrader,myfxbook_retail_contrarian,forex,WON,2026-05-06 04:45:48,2026-05-08 16:45:48,60,0.008,TP_HIT_REPLAY,LONG,YES
multi_asset_myfxbook_retail_contrarian::GBPJPY=X::2026-05-06,GBPJPY=X,multi_asset_copytrader,myfxbook_retail_contrarian,forex,WON,2026-05-06 04:45:48,2026-05-08 16:45:48,60,0.008,TP_HIT_REPLAY,LONG,YES
multi_asset_myfxbook_retail_contrarian::USDJPY=X::2026-05-06,USDJPY=X,multi_asset_copytrader,myfxbook_retail_contrarian,forex,LOST,2026-05-06 04:45:48,2026-05-08 16:45:48,60,-0.006,SL_HIT_REPLAY,LONG,YES
multi_asset_ig_contrarian_sentiment::EURJPY=X::2026-05-06_04,EURJPY=X,multi_asset_copytrader,ig_contrarian_sentiment,forex,LOST,2026-05-06 04:45:30,2026-05-08 16:45:30,60,-0.005,SL_HIT_REPLAY,LONG,YES
multi_asset_ig_contrarian_sentiment::GBPJPY=X::2026-05-06_04,GBPJPY=X,multi_asset_copytrader,ig_contrarian_sentiment,forex,WON,2026-05-06 04:45:30,2026-05-08 16:45:30,60,0.008,TP_HIT_REPLAY,LONG,YES
multi_asset_ig_contrarian_sentiment::USDJPY=X::2026-05-06_04,USDJPY=X,multi_asset_copytrader,ig_contrarian_sentiment,forex,LOST,2026-05-06 04:45:30,2026-05-08 16:45:30,60,-0.005,SL_HIT_REPLAY,LONG,YES
multi_asset_forex_carry_momentum::AUDJPY=X::2026-05-06_0445,AUDJPY=X,multi_asset_copytrader,forex_carry_momentum,forex,LOST,2026-05-06 04:45:08,2026-05-08 16:45:08,60,-0.005,SL_HIT_REPLAY,LONG,YES
multi_asset_forex_carry_momentum::NZDUSD=X::2026-05-06_0445,NZDUSD=X,multi_asset_copytrader,forex_carry_momentum,forex,LOST,2026-05-06 04:45:08,2026-05-08 16:45:08,60,-0.005,SL_HIT_REPLAY,LONG,YES
multi_asset_forex_rsi2_mean_reversion::CADJPY=X::2026-05-06_,CADJPY=X,multi_asset_copytrader,forex_rsi2_mean_reversion,forex,LOST,2026-05-06 04:45:08,2026-05-08 16:45:08,60,-0.005,SL_HIT_REPLAY,LONG,YES
multi_asset_forex_rsi2_mean_reversion::EURJPY=X::2026-05-06_,EURJPY=X,multi_asset_copytrader,forex_rsi2_mean_reversion,forex,LOST,2026-05-06 04:45:08,2026-05-08 16:45:08,60,-0.005,SL_HIT_REPLAY,LONG,YES
multi_asset_forex_rsi2_mean_reversion::GBPJPY=X::2026-05-06_,GBPJPY=X,multi_asset_copytrader,forex_rsi2_mean_reversion,forex,WON,2026-05-06 04:45:08,2026-05-08 16:45:08,60,0.008,TP_HIT_REPLAY,LONG,YES
multi_asset_forex_carry_momentum::AUDJPY=X::2026-05-06_0318,AUDJPY=X,multi_asset_copytrader,forex_carry_momentum,forex,LOST,2026-05-06 03:18:24,2026-05-08 15:18:24,60,-0.005,SL_HIT_REPLAY,LONG,YES
multi_asset_forex_carry_momentum::NZDUSD=X::2026-05-06_0318,NZDUSD=X,multi_asset_copytrader,forex_carry_momentum,forex,LOST,2026-05-06 03:18:24,2026-05-08 15:18:24,60,-0.005,SL_HIT_REPLAY,LONG,YES
cta_cross_asset_tsmom::USDJPY=X::2026-05-06_0055,USDJPY=X,cta_replicator,cta_cross_asset_tsmom,forex,LOST,2026-05-06 00:55:57,2026-05-08 12:55:57,60,-0.002,SL_HIT_REPLAY,SHORT,YES
multi_asset_forex_carry_momentum::NZDUSD=X::2026-05-06_0055,NZDUSD=X,multi_asset_copytrader,forex_carry_momentum,forex,LOST,2026-05-06 00:55:18,2026-05-08 12:55:18,60,-0.005,SL_HIT_REPLAY,LONG,YES
cta_cross_asset_tsmom::USDJPY=X::2026-05-05_2326,USDJPY=X,cta_replicator,cta_cross_asset_tsmom,forex,WON,2026-05-05 23:26:40,2026-05-08 11:26:40,60,0.003,TP_HIT_REPLAY,SHORT,YES
multi_asset_cftc_cot_commercial_signal::CT=F::2026-05-05_232,CT=F,multi_asset_copytrader,cftc_cot_commercial_signal,commodity,WON,2026-05-05 23:26:37,2026-05-07 23:26:37,48,0.0419,TP_HIT_REPLAY,SHORT,YES
multi_asset_cot_positioning::CT=F::2026-05-05_2326,CT=F,multi_asset_cot,cot_positioning,commodity,WON,2026-05-05 23:26:08,2026-05-07 23:26:08,48,0.0419,TP_HIT_REPLAY,SHORT,YES
multi_asset_forex_carry_momentum::AUDJPY=X::2026-05-05_2326,AUDJPY=X,multi_asset_copytrader,forex_carry_momentum,forex,LOST,2026-05-05 23:26:06,2026-05-08 11:26:06,60,-0.005,SL_HIT_REPLAY,LONG,YES
multi_asset_forex_carry_momentum::GBPJPY=X::2026-05-05_2326,GBPJPY=X,multi_asset_copytrader,forex_carry_momentum,forex,LOST,2026-05-05 23:26:06,2026-05-08 11:26:06,60,-0.005,SL_HIT_REPLAY,LONG,YES
multi_asset_forex_carry_momentum::NZDUSD=X::2026-05-05_2326,NZDUSD=X,multi_asset_copytrader,forex_carry_momentum,forex,LOST,2026-05-05 23:26:06,2026-05-08 11:26:06,60,-0.005,SL_HIT_REPLAY,LONG,YES
multi_asset_cftc_cot_commercial_signal::CT=F::2026-05-05_222,CT=F,multi_asset_copytrader,cftc_cot_commercial_signal,commodity,WON,2026-05-05 22:28:58,2026-05-07 22:28:58,48,0.0419,TP_HIT_REPLAY,SHORT,YES
multi_asset_cot_positioning::CT=F::2026-05-05_2228,CT=F,multi_asset_cot,cot_positioning,commodity,WON,2026-05-05 22:28:31,2026-05-07 22:28:31,48,0.0419,TP_HIT_REPLAY,SHORT,YES
cta_cross_asset_tsmom::NZDUSD=X::2026-05-05_2130,NZDUSD=X,cta_replicator,cta_cross_asset_tsmom,forex,LOST,2026-05-05 21:30:50,2026-05-08 09:30:50,60,-0.002,SL_HIT_REPLAY,LONG,YES
cta_cross_asset_tsmom::USDJPY=X::2026-05-05_2130,USDJPY=X,cta_replicator,cta_cross_asset_tsmom,forex,WON,2026-05-05 21:30:50,2026-05-08 09:30:50,60,0.003,TP_HIT_REPLAY,SHORT,YES
multi_asset_cftc_cot_commercial_signal::CT=F::2026-05-05_213,CT=F,multi_asset_copytrader,cftc_cot_commercial_signal,commodity,WON,2026-05-05 21:30:48,2026-05-07 21:30:48,48,0.0419,TP_HIT_REPLAY,SHORT,YES
multi_asset_ig_contrarian_sentiment::EURJPY=X::2026-05-05_21,EURJPY=X,multi_asset_copytrader,ig_contrarian_sentiment,forex,LOST,2026-05-05 21:30:32,2026-05-08 09:30:32,60,-0.005,SL_HIT_REPLAY,LONG,YES
multi_asset_cot_positioning::CT=F::2026-05-05_2130,CT=F,multi_asset_cot,cot_positioning,commodity,WON,2026-05-05 21:30:22,2026-05-07 21:30:22,48,0.0419,TP_HIT_REPLAY,SHORT,YES
multi_asset_forex_carry_momentum::AUDJPY=X::2026-05-05_2130,AUDJPY=X,multi_asset_copytrader,forex_carry_momentum,forex,LOST,2026-05-05 21:30:20,2026-05-08 09:30:20,60,-0.005,SL_HIT_REPLAY,LONG,YES
multi_asset_forex_carry_momentum::GBPJPY=X::2026-05-05_2130,GBPJPY=X,multi_asset_copytrader,forex_carry_momentum,forex,LOST,2026-05-05 21:30:20,2026-05-08 09:30:20,60,-0.005,SL_HIT_REPLAY,LONG,YES
cta_cross_asset_tsmom::NZDUSD=X::2026-05-05_1943,NZDUSD=X,cta_replicator,cta_cross_asset_tsmom,forex,LOST,2026-05-05 19:43:20,2026-05-08 07:43:20,60,-0.002,SL_HIT_REPLAY,LONG,YES
cta_cross_asset_tsmom::USDJPY=X::2026-05-05_1943,USDJPY=X,cta_replicator,cta_cross_asset_tsmom,forex,WON,2026-05-05 19:43:20,2026-05-08 07:43:20,60,0.003,TP_HIT_REPLAY,SHORT,YES
multi_asset_cftc_cot_commercial_signal::CT=F::2026-05-05_194,CT=F,multi_asset_copytrader,cftc_cot_commercial_signal,commodity,WON,2026-05-05 19:43:04,2026-05-07 19:43:04,48,0.0419,TP_HIT_REPLAY,SHORT,YES
