,equity
2018-04-06,3.6148534674637323
2018-04-09,3.621353945543918
2018-04-10,3.6469782213158735
2018-04-11,3.6391935101415873
2018-04-12,3.647618174227793
2018-04-13,3.643870383326286
2018-04-16,3.657961739590035
2018-04-17,3.678599261844174
2018-04-18,3.6727894824228966
2018-04-19,3.6575703164617774
2018-04-20,3.6359618880700926
2018-04-23,3.6338994302572307
2018-04-24,3.640573589512064
2018-04-25,3.641121386348494
2018-04-26,3.664849372754217
2018-04-27,3.6696410452255366
2018-04-30,3.657517026943154
2018-05-01,3.654472866921999
2018-05-02,3.6425590933258634
2018-05-03,3.643216748072297
2018-05-04,3.6669793683380596
2018-05-07,3.672280599120275
2018-05-08,3.6692080476870244
2018-05-09,3.6889685064828712
2018-05-10,3.710043405330033
2018-05-11,3.7047415052579726
2018-05-14,3.701605528428581
2018-05-15,3.6786164040194245
2018-05-16,3.6825124044995206
2018-05-17,3.699446778343556
2018-05-18,3.7042522478126285
2018-05-21,3.7287384228634393
2018-05-22,3.701734980743704
2018-05-23,3.706540799396723
2018-05-24,3.7079137906736013
2018-05-25,3.7012775497740424
2018-05-29,3.699970727032957
2018-05-30,3.7586130981171912
2018-05-31,3.7461845297389815
2018-06-01,3.753975999614399
2018-06-04,3.75626512859661
2018-06-05,3.7624393273478036
2018-06-06,3.7705929045798863
2018-06-07,3.7783822996890932
2018-06-08,3.7813706258210584
2018-06-11,3.782026383886622
2018-06-12,3.7833537780648463
2018-06-13,3.7750821515295296
2018-06-14,3.7952165130627367
2018-06-15,3.7963477267844152
2018-06-18,3.7933754648462004
2018-06-19,3.7911324883488975
2018-06-20,3.7882425693670605
2018-06-21,3.781391283196724
2018-06-22,3.768815146925962
2018-06-25,3.745746661204071
2018-06-26,3.7508091727824464
2018-06-27,3.7424224934189407
2018-06-28,3.7512988375265364
2018-06-29,3.7525365663925743
2018-07-02,3.751789068975775
2018-07-03,3.749934953783467
2018-07-05,3.7654136697710903
2018-07-06,3.8239897284794218
2018-07-09,3.8583950058094856
2018-07-10,3.86122592281193
2018-07-11,3.8416278033805686
2018-07-12,3.907825408356749
2018-07-13,3.9110915954616825
2018-07-16,3.901727971982117
2018-07-17,3.925463483257896
2018-07-18,3.9180595720412907
2018-07-19,3.8984617848771834
2018-07-20,3.8975909124049526
2018-07-23,3.9100027556709533
2018-07-24,3.9261167206788836
2018-07-25,3.980990989912539
2018-07-26,3.9206728539924915
2018-07-27,3.867758297021796
2018-07-30,3.855186387160479
2018-07-31,3.884687475748651
2018-08-01,3.8730456227371928
2018-08-02,3.9257446651470445
2018-08-03,3.9391852982355946
2018-08-06,3.96237236374271
2018-08-07,3.976809706568828
2018-08-08,3.9816221541775345
2018-08-09,3.9792159303731816
2018-08-10,3.9744738797333286
2018-08-13,3.966452248540135
2018-08-14,3.9771687149881916
2018-08-15,3.9671816981357004
2018-08-16,3.9826511577661194
2018-08-17,3.990438810420183
2018-08-20,4.000937463991577
2018-08-21,4.002905338543289
2018-08-22,4.005420749623088
2018-08-23,4.002566627260674
2018-08-24,4.015194836860865
2018-08-27,4.056121322076223
2018-08-28,4.062062355537963
2018-08-29,4.108929874215061
2018-08-30,4.101668685705479
2018-08-31,4.106949305896847
2018-09-04,4.089346790930352
2018-09-05,4.036538238791514
2018-09-06,4.000452545915877
2018-09-07,3.9850501774469684
2018-09-10,3.998472313344114
2018-09-11,4.02927705028193
2018-09-12,4.017395319104901
2018-09-13,4.060302036892022
2018-09-14,4.048420305714993
2018-09-17,4.038102378029246
2018-09-18,4.060013798467807
2018-09-19,4.058764095938258
2018-09-20,4.07541085060693
2018-09-21,4.045587962158473
2018-09-24,4.036665112825818
2018-09-25,4.032792140610629
2018-09-26,4.033360578545825
2018-09-27,4.038995689913494
2018-09-28,4.040202572657097
2018-10-01,4.038035758117999
2018-10-02,4.042071602765412
2018-10-03,4.0281685657982536
2018-10-04,4.024008956359049
2018-10-05,4.007917071211143
2018-10-08,4.008720923749468
2018-10-09,4.00287102946426
2018-10-10,4.008849214020284
2018-10-11,4.068563127819588
2018-10-12,4.056468354423031
2018-10-15,4.071234911228817
2018-10-16,4.115542602881752
2018-10-17,4.109962493804221
2018-10-18,4.115966741885728
2018-10-19,4.115100656163185
2018-10-22,4.110190798880475
2018-10-23,4.127604463444388
2018-10-24,4.143493376772102
2018-10-25,4.133949706773426
2018-10-26,4.149757485076662
2018-10-29,4.141378597212056
2018-10-30,4.12779458351849
2018-10-31,4.111096428108847
2018-11-01,4.134861111677675
2018-11-02,4.123699192305316
2018-11-05,4.11998749852864
2018-11-06,4.111880446070128
2018-11-07,4.155895851147576
2018-11-08,4.149213105089878
2018-11-09,4.1086826117270006
2018-11-12,4.076449452629118
2018-11-13,4.074258689279939
2018-11-14,4.064586054057258
2018-11-15,4.087208207499918
2018-11-16,4.097837493819318
2018-11-19,4.066219835518219
2018-11-20,4.06581830640014
2018-11-21,4.072344067302946
2018-11-23,4.059951656408436
2018-11-26,4.05606934644865
2018-11-27,4.045971801772928
2018-11-28,4.053339619733836
2018-11-29,4.06486382846297
2018-11-30,4.065353393979588
2018-12-03,4.092468649887481
2018-12-04,4.1143970908026715
2018-12-06,4.11997872554419
2018-12-07,4.142713213203519
2018-12-10,4.1367303598331056
2018-12-11,4.129042609351123
2018-12-12,4.127800511076756
2018-12-13,4.1283109371253195
2018-12-14,4.093421959830618
2018-12-17,4.113571255817603
2018-12-18,4.119256982595765
2018-12-19,4.095618267300391
2018-12-20,4.124603800925912
2018-12-21,4.117410077017501
2018-12-24,4.145138792585062
2018-12-26,4.129108071111885
2018-12-27,4.150020733471781
2018-12-28,4.1697078438878945
2018-12-31,4.180812500555734
2019-01-02,4.187400723326112
2019-01-03,4.22302473544678
2019-01-04,4.276698822243943
2019-01-07,4.287619069642097
2019-01-08,4.302406962955745
2019-01-09,4.313703571870112
2019-01-10,4.328920403397348
2019-01-11,4.330592678018051
2019-01-14,4.316135251856816
2019-01-15,4.365601654273656
2019-01-16,4.376165703799789
2019-01-17,4.4093664174819995
2019-01-18,4.468055126649468
2019-01-22,4.445648113565778
2019-01-23,4.449228342829277
2019-01-24,4.4574871735366886
2019-01-25,4.471205792423363
2019-01-28,4.454860612140528
2019-01-29,4.458338847300549
2019-01-30,4.498764602601317
2019-01-31,4.528861570873333
2019-02-01,4.5310427813122285
2019-02-04,4.562920711057581
2019-02-05,4.58204777611753
2019-02-06,4.576007461669724
2019-02-07,4.532385300976732
2019-02-08,4.537921786534426
2019-02-11,4.540438370878832
2019-02-12,4.598825687775212
2019-02-13,4.61375776289951
2019-02-14,4.603523482558514
2019-02-15,4.653689274568193
2019-02-19,4.661742856491523
2019-02-20,4.671138446058127
2019-02-21,4.654528477363814
2019-02-22,4.683386505895879
2019-02-25,4.68299224285951
2019-02-26,4.688267027501129
2019-02-27,4.683653260119551
2019-02-28,4.670471211275881
2019-03-01,4.702108329645863
2019-03-04,4.684312513420615
2019-03-05,4.670471211275882
2019-03-06,4.662841737826282
2019-03-07,4.651166494371214
2019-03-08,4.6505001867070686
2019-03-11,4.682443314791017
2019-03-12,4.69775906927214
2019-03-13,4.712411735459666
2019-03-14,4.707535377260988
2019-03-15,4.749177669337512
2019-03-18,4.7546241887738026
2019-03-19,4.75362805073018
2019-03-20,4.763017490820253
2019-03-21,4.788788351920171
2019-03-22,4.7603975647868
2019-03-25,4.764651175917179
2019-03-26,4.7803979773690735
2019-03-27,4.774855613338194
2019-03-28,4.784128380425754
2019-03-29,4.831134089095064
2019-04-01,4.897072680316711
2019-04-02,4.914046576599854
2019-04-03,4.9538708298841545
2019-04-04,4.9329794591521905
2019-04-05,4.956482313486846
2019-04-08,4.975415196039182
2019-04-09,4.951912341704527
2019-04-10,4.986513627783444
2019-04-11,4.9799851678215
2019-04-12,5.014586453900417
2019-04-15,5.012627965720791
2019-04-16,5.038089308235072
2019-04-17,5.066162134352045
2019-04-18,5.080525045122064
2019-04-22,5.079096818442589
2019-04-23,5.1065196381999405
2019-04-24,5.110546648707178
2019-04-25,5.1058314619714436
2019-04-26,5.124487185284964
2019-04-29,5.123181712116782
2019-04-30,5.129578883773443
2019-05-01,5.1040037442333555
2019-05-02,5.091246751115142
2019-05-03,5.139486338738145
2019-05-06,5.13548909748851
2019-05-07,5.152732164555339
2019-05-08,5.141499689482649
2019-05-09,5.154461834682251
2019-05-10,5.165709355432666
2019-05-13,5.204984143814042
2019-05-14,5.226080075586212
2019-05-15,5.249723943749691
2019-05-16,5.268876594677182
2019-05-17,5.253079441904574
2019-05-20,5.231283005649481
2019-05-21,5.25191886139228
2019-05-22,5.251748712915213
2019-05-23,5.235653251085969
2019-05-24,5.240860115571148
2019-05-28,5.227959196484969
2019-05-29,5.2094481276644595
2019-05-30,5.225985522261822
2019-05-31,5.208164079097563
2019-06-03,5.208954347702816
2019-06-04,5.2559502893166705
2019-06-05,5.278714201844538
2019-06-06,5.295392073039536
2019-06-07,5.33235193163718
2019-06-10,5.331406054195218
2019-06-11,5.330760247587956
2019-06-12,5.33292154501254
2019-06-13,5.350530783799982
2019-06-14,5.303834861111606
2019-06-17,5.304358115260213
2019-06-18,5.337224788748092
2019-06-19,5.35055885351037
2019-06-20,5.380504630382458
2019-06-21,5.352585295674486
2019-06-24,5.358592468234824
2019-06-25,5.336457779849415
2019-06-26,5.3228899622839565
2019-06-27,5.3403379700920715
2019-06-28,5.35529205235871
2019-07-01,5.440383680073767
2019-07-02,5.45479432096159
2019-07-03,5.4966540260131795
2019-07-05,5.486360561508348
2019-07-08,5.444500856456759
2019-07-09,5.463715567854543
2019-07-10,5.506947490518011
2019-07-11,5.527534419527674
2019-07-12,5.56802138342003
2019-07-15,5.586549724238197
2019-07-16,5.534396554681777
2019-07-17,5.528508464194513
2019-07-18,5.545440896134244
2019-07-19,5.524989192758434
2019-07-22,5.5330350132906405
2019-07-23,5.548275140141627
2019-07-24,5.565366314354479
2019-07-25,5.547251362826908
2019-07-26,5.5653280468130095
2019-07-29,5.562802880518577
2019-07-30,5.5572448739806415
2019-07-31,5.527908354454406
2019-08-01,5.620718904817569
2019-08-02,5.605385822722157
2019-08-05,5.668779431926389
2019-08-06,5.696369255496602
2019-08-07,5.739632311752515
2019-08-08,5.796193955115625
2019-08-09,5.772066199049709
2019-08-12,5.818330551771618
2019-08-13,5.853260663988852
2019-08-14,5.8928047609690655
2019-08-15,5.93115503554663
2019-08-16,5.967101751337278
2019-08-19,5.988865552716024
2019-08-20,6.025449794551219
2019-08-21,6.04200137831934
2019-08-22,6.034403704972954
2019-08-23,6.113799379858227
2019-08-26,6.1446485317873005
2019-08-27,6.145837964784636
2019-08-28,6.168552711083077
2019-08-29,6.202006441630355
2019-08-30,6.20144502989513
2019-09-03,6.184946147262205
2019-09-04,6.290443253070984
2019-09-05,6.4219204559979515
2019-09-06,6.416409453499642
2019-09-09,6.368384745733994
2019-09-10,6.336106188430818
2019-09-11,6.402238218410529
2019-09-12,6.406166223384988
2019-09-13,6.359154361122648
2019-09-16,6.363145266651122
2019-09-17,6.379514579734034
2019-09-18,6.382569204338251
2019-09-19,6.38379062188117
2019-09-20,6.372450798373581
2019-09-23,6.392300196046026
2019-09-24,6.383178505446495
2019-09-25,6.381103459568038
2019-09-26,6.3812950322947035
2019-09-27,6.368655312474864
2019-09-30,6.3859737637731655
2019-10-01,6.351968585422707
2019-10-02,6.400043171532553
2019-10-03,6.44296825888642
2019-10-04,6.49280107815436
2019-10-07,6.467954648265466
2019-10-08,6.4245905473354545
2019-10-09,6.44690034314097
2019-10-10,6.448516481331548
2019-10-11,6.45990738836497
2019-10-14,6.465257945074946
2019-10-15,6.536636039473617
2019-10-16,6.4914300138675545
2019-10-17,6.478740911018112
2019-10-18,6.416880097565456
2019-10-21,6.485878417918691
2019-10-22,6.398638793688572
2019-10-23,6.404190389637436
2019-10-24,6.497774867831566
2019-10-25,6.576290469130816
2019-10-28,6.659565013442362
2019-10-29,6.5992901109414195
2019-10-30,6.639737798613762
2019-10-31,6.6357721136166115
2019-11-01,6.715080972931006
2019-11-04,6.749977064654486
2019-11-05,6.742046299738762
2019-11-06,6.738873872756757
2019-11-07,6.792010663278544
2019-11-08,6.830079181984028
2019-11-11,6.833251608966033
2019-11-12,6.8562506456980605
2019-11-13,6.87131952259294
2019-11-14,6.863388757677217
2019-11-15,6.918904717165861
2019-11-18,6.939525190009607
2019-11-19,6.9530075508741955
2019-11-20,6.910973952250138
2019-11-21,6.876077860526658
2019-11-22,6.867353837595789
2019-11-25,6.967283169753928
2019-11-26,6.973628023717938
2019-11-27,7.012489195359991
2019-11-29,6.991869327594824
2019-12-02,6.94462529323174
2019-12-03,7.008855941703953
2019-12-04,7.017024660861228
2019-12-05,7.015156662929829
2019-12-06,7.036481161472402
2019-12-09,7.038312019903908
2019-12-10,7.030268605269265
2019-12-11,7.054823370357388
2019-12-12,7.014514242111664
2019-12-13,7.037244654234819
2019-12-16,7.044957591649163
2019-12-17,7.028572226388405
2019-12-18,7.027791800816858
2019-12-19,7.078508747742224
2019-12-20,7.096454368855785
2019-12-23,7.116741266683989
2019-12-24,7.119081948108341
2019-12-26,7.1721395764580596
2019-12-27,7.171359746176803
2019-12-30,7.149323534474814
2019-12-31,7.145081487148726
2020-01-02,7.279144420773638
2020-01-03,7.19730349662812
2020-01-06,7.214451164137603
2020-01-07,7.211333352348443
2020-01-08,7.288497856141117
2020-01-09,7.371117787237579
2020-01-10,7.353970119728096
2020-01-13,7.445943486192039
2020-01-14,7.410869144222128
2020-01-15,7.41944297797687
2020-01-16,7.519210576582815
2020-01-17,7.569873977498527
2020-01-21,7.566756165709367
2020-01-22,7.594036275537275
2020-01-23,7.629890219119924
2020-01-24,7.60958360207472
2020-01-27,7.661269508216355
2020-01-28,7.614215324507886
2020-01-29,7.65306406330978
2020-01-30,7.657034803945547
2020-01-31,7.698443173297827
2020-02-03,7.665001513211412
2020-02-04,7.70118448285366
2020-02-05,7.746247459268118
2020-02-06,7.816950706723571
2020-02-07,7.745470930426049
2020-02-10,7.850359822805908
2020-02-11,7.823943022922845
2020-02-12,7.9086314955469526
2020-02-13,7.887653361408916
2020-02-14,7.921839599103429
2020-02-18,7.892315498311873
2020-02-19,7.9863270592016775
2020-02-20,7.903192829801926
2020-02-21,7.878472667389886
2020-02-24,7.944553584412572
2020-02-25,7.884591915137068
2020-02-26,7.899773160522648
2020-02-27,7.919710214260291
2020-02-28,7.819594440786202
2020-03-02,7.833865648780941
2020-03-03,8.002506439782222
2020-03-04,8.000740141675243
2020-03-05,8.122706351149567
2020-03-06,8.165483818756938
2020-03-09,8.208843965241504
2020-03-10,8.046890473426062
2020-03-11,7.992415409212946
2020-03-12,7.835044754939923
2020-03-13,7.689959048187896
2020-03-16,7.747520599411178
2020-03-17,7.702905970999199
2020-03-18,7.572716943639233
2020-03-19,7.513558867449688
2020-03-20,7.665608527778943
2020-03-23,7.880300902308406
2020-03-24,8.044716285537945
2020-03-25,7.992003303134608
2020-03-26,8.052913830743009
2020-03-27,8.056741691548899
2020-03-30,8.083792470756697
2020-03-31,7.962404657397451
2020-04-01,8.011522117714614
2020-04-02,8.077847739418768
2020-04-03,8.100773094056368
2020-04-06,8.194742393767372
2020-04-07,8.154576010607062
2020-04-08,8.113194841841514
2020-04-09,8.227906004797964
2020-04-13,8.289577679204218
2020-04-14,8.327683726393587
2020-04-15,8.343647960889044
2020-04-16,8.344486834942874
2020-04-17,8.252535115382734
2020-04-20,8.292784622318568
2020-04-21,8.276033383991729
2020-04-22,8.34458583199617
2020-04-23,8.388855773203847
2020-04-24,8.371910910972007
2020-04-27,8.321837596876156
2020-04-28,8.321446190588796
2020-04-29,8.342423487330054
2020-04-30,8.256936981916871
2020-05-01,8.283772123125287
2020-05-04,8.29896938240851
2020-05-05,8.313499482525161
2020-05-06,8.244684461695373
2020-05-07,8.333136946759305
2020-05-08,8.388409033517497
2020-05-11,8.377535679596056
2020-05-12,8.407651325811226
2020-05-13,8.456746705790698
2020-05-14,8.500761966916935
2020-05-15,8.521963815014468
2020-05-18,8.463527828585661
2020-05-19,8.516236646550151
2020-05-20,8.589624633074239
2020-05-21,8.52984829520418
2020-05-22,8.563146567909465
2020-05-26,8.49104320216721
2020-05-27,8.557705078489601
2020-05-28,8.568171924753148
2020-05-29,8.601007121238426
2020-06-01,8.614809987647089
2020-06-02,8.643401384309657
2020-06-03,8.675320290921272
2020-06-04,8.646698050029526
2020-06-05,8.73595294897579
2020-06-08,8.793492017694643
2020-06-09,8.776474984798874
2020-06-10,8.78481019267951
2020-06-11,8.768702778696712
2020-06-12,8.765182067048405
2020-06-15,8.753756495433024
2020-06-16,8.742577903680356
2020-06-17,8.757791588545423
2020-06-18,8.75892435889551
2020-06-19,8.808684777623457
2020-06-22,8.833160416641007
2020-06-23,8.86889157053369
2020-06-24,8.861844500526383
2020-06-25,8.859902433685415
2020-06-26,8.891692154118237
2020-06-29,8.898468907551232
2020-06-30,8.91021053219493
2020-07-01,8.879279830643227
2020-07-02,8.909206698398151
2020-07-06,8.971386086494599
2020-07-07,9.014085738386312
2020-07-08,9.035058246962022
2020-07-09,9.03731314082877
2020-07-10,9.074571471279874
2020-07-13,9.085042031537217
2020-07-14,9.10585431904853
2020-07-15,9.146190449815021
2020-07-16,9.134503467300835
2020-07-17,9.146621752616301
2020-07-20,9.18657955660961
2020-07-21,9.201241921947162
2020-07-22,9.22893439317172
2020-07-23,9.178404505330711
2020-07-24,9.146598474141381
2020-07-27,9.172846594600674
2020-07-28,9.154646502551506
2020-07-29,9.216923068607276
2020-07-30,9.206870555623565
2020-07-31,9.2443729677489
2020-08-03,9.270484621822385
2020-08-04,9.30426282378495
2020-08-05,9.317657608367695
2020-08-06,9.354117559031918
2020-08-07,9.347571837830941
2020-08-10,9.356582751342483
2020-08-11,9.3019121114224
2020-08-12,9.353030973163948
2020-08-13,9.33496391631109
2020-08-14,9.337409926732905
2020-08-17,9.359929978097789
2020-08-18,9.378120586800957
2020-08-19,9.352439122059439
2020-08-20,9.380449444602988
2020-08-21,9.400546820189936
2020-08-24,9.441632055087764
2020-08-25,9.4469256766742
2020-08-26,9.492339890011579
2020-08-27,9.4859356656161
2020-08-28,9.524400206934923
2020-08-31,9.51224954755363
2020-09-01,9.569179423076523
2020-09-02,9.645060553948435
2020-09-03,9.612302918689355
2020-09-04,9.598813818156543
2020-09-08,9.599838692177359
2020-09-09,9.644071484155766
2020-09-10,9.634474246621846
2020-09-11,9.644440131234143
2020-09-14,9.703607315073945
2020-09-15,9.725732080530817
2020-09-16,9.703639383759064
2020-09-17,9.662560156513312
2020-09-18,9.583535653683416
2020-09-21,9.538867573656152
2020-09-22,9.587441297264292
2020-09-23,9.483865785023879
2020-09-24,9.50383391875129
2020-09-25,9.58455355471267
2020-09-28,9.663364879834134
2020-09-29,9.640614174261161
2020-09-30,9.664139004520035
2020-10-01,9.694764149522225
2020-10-02,9.643965724373349
2020-10-05,9.698962838261627
2020-10-06,9.653158496525824
2020-10-07,9.63704255220254
2020-10-08,9.688518616189963
2020-10-09,9.729377958111545
2020-10-12,9.812865145323242
2020-10-13,9.791781111752933
2020-10-14,9.762630938300006
2020-10-15,9.751373470352805
2020-10-16,9.745613938994307
2020-10-19,9.740035975125643
2020-10-20,9.75305358724968
2020-10-21,9.783321074921732
2020-10-22,9.718348114096463
2020-10-23,9.741717621982302
2020-10-26,9.752211694229358
2020-10-27,9.775954961495993
2020-10-28,9.696642019847042
2020-10-29,9.656105131924624
2020-10-30,9.662493456249859
2020-11-02,9.71461174644208
2020-11-03,9.731274822080014
2020-11-04,9.76953547779475
2020-11-05,9.863994246942264
2020-11-06,9.846143580728883
2020-11-09,9.871644007782125
2020-11-10,9.850374660503917
2020-11-11,9.894807718237494
2020-11-12,9.874975453095017
2020-11-13,9.93675700448305
2020-11-16,9.995047968202005
2020-11-17,9.981091772126904
2020-11-18,9.919370987433403
2020-11-19,9.945617840020248
2020-11-20,9.920246348657528
2020-11-23,9.940100522200302
2020-11-24,10.012334180433387
2020-11-25,10.006283666981822
2020-11-27,10.03521314463458
2020-11-30,10.009667431282201
2020-12-01,10.034475475233476
2020-12-02,10.036645563215886
2020-12-03,10.048718854481336
2020-12-04,10.072303701793922
2020-12-07,10.077571590504496
2020-12-08,10.097367524297324
2020-12-09,10.0449229604159
2020-12-10,10.05461485544424
2020-12-11,10.058781966918332
2020-12-14,10.033334436316995
2020-12-15,10.096143440549906
2020-12-16,10.099857580995593
2020-12-17,10.121355335785628
2020-12-18,10.075526315945101
2020-12-21,10.060883554050077
2020-12-22,10.060811552808687
2020-12-23,10.05484158134414
2020-12-24,10.081544687464463
2020-12-28,10.12526960140489
2020-12-29,10.114766192131265
2020-12-30,10.125359638384763
2020-12-31,10.154460744865153
2021-01-04,10.08660952070408
2021-01-05,10.109574476781647
2021-01-06,10.110234557763265
2021-01-07,10.167499441554018
2021-01-08,10.181888581521855
2021-01-11,10.137668710945942
2021-01-12,10.137880110557004
2021-01-13,10.16914472759327
2021-01-14,10.139743586223172
2021-01-15,10.116504407383806
2021-01-19,10.159210849758367
2021-01-20,10.23164900880559
2021-01-21,10.228978134528404
2021-01-22,10.218651246424507
2021-01-25,10.259483361823207
2021-01-26,10.249752738048654
2021-01-27,10.223312008713227
2021-01-28,10.214753940618383
2021-01-29,10.203659422616013
2021-02-01,10.254551749661475
2021-02-02,10.314095296427062
2021-02-03,10.305520103088309
2021-02-04,10.362339914530748
2021-02-05,10.371762646002262
2021-02-08,10.411415146123742
2021-02-09,10.411923748778172
2021-02-10,10.422894417901524
2021-02-11,10.42734565138524
2021-02-12,10.456793603888677
2021-02-16,10.414536546491396
2021-02-17,10.419293628919073
2021-02-18,10.39667640350639
2021-02-19,10.366615776569656
2021-02-22,10.318296573566972
2021-02-23,10.328552658861692
2021-02-24,10.378363120476784
2021-02-25,10.211549724160436
2021-02-26,10.133914793654766
2021-03-01,10.247984396523956
2021-03-02,10.21731223417586
2021-03-03,10.122285561722066
2021-03-04,10.047446665112258
2021-03-05,10.1328506943928
2021-03-08,10.087700650553334
2021-03-09,10.183612540039176
2021-03-10,10.225978681841847
2021-03-11,10.276037731276116
2021-03-12,10.245780592872872
2021-03-15,10.282629201015661
2021-03-16,10.110681892958457
2021-03-17,10.19007586060259
2021-03-18,10.084159593125884
2021-03-19,10.055279889673688
2021-03-22,9.979512744453906
2021-03-23,9.964880047228132
2021-03-24,9.94611018024839
2021-03-25,10.162819922223083
2021-03-26,10.348101501655348
2021-03-29,10.327721927197404
2021-03-30,10.30946002391559
2021-03-31,10.323061162021023
2021-04-01,10.3984543489309
2021-04-05,10.45840273560986
2021-04-06,10.427720493231485
2021-04-07,10.2594342033659
2021-04-08,10.346366514087562
2021-04-09,10.347761096981996
2021-04-12,10.307316774342576
2021-04-13,10.280353656132828
2021-04-14,10.381697839014326
2021-04-15,10.426790534851728
2021-04-16,10.44352623893535
2021-04-19,10.307781398857253
2021-04-20,10.285395508131167
2021-04-21,10.38271694927883
2021-04-22,10.287890324369672
2021-04-23,10.399435873485224
2021-04-26,10.421145953255463
2021-04-27,10.418900161714758
2021-04-28,10.415905772993817
2021-04-29,10.482284181967202
2021-04-30,10.413410195211892
2021-05-03,10.435869633705785
2021-05-04,10.371487230031887
2021-05-05,10.374731404994044
2021-05-06,10.457579713476024
2021-05-07,10.533689885792466
2021-05-10,10.470955168531582
2021-05-11,10.415523776041976
2021-05-12,10.33868095062731
2021-05-13,10.41808196475682
2021-05-14,10.509501910960724
2021-05-17,10.491067334774025
2021-05-18,10.445873503935251
2021-05-19,10.41660820215546
2021-05-20,10.494168451503908
2021-05-21,10.491710963125266
2021-05-24,10.598666311798034
2021-05-25,10.575150780693974
2021-05-26,10.596137668797935
2021-05-27,10.60170037474475
2021-05-28,10.62066403979523
2021-06-01,10.611308755165021
2021-06-02,10.627996101371957
2021-06-03,10.58855173979764
2021-06-04,10.68539328810352
2021-06-07,10.676020390286533
2021-06-08,10.692518865700494
2021-06-09,10.701277402844783
2021-06-10,10.745164057840324
2021-06-11,10.746153720072533
2021-06-14,10.74145246653716
2021-06-15,10.732533503104143
2021-06-16,10.665794431740702
2021-06-17,10.683125000190358
2021-06-18,10.624102224546123
2021-06-21,10.683138058822845
2021-06-22,10.721434863480773
2021-06-23,10.704287604222374
2021-06-24,10.735019806081835
2021-06-25,10.74289649271528
2021-06-28,10.770556052726516
2021-06-29,10.776257238403735
2021-06-30,10.764592778002273
2021-07-01,10.782818080235494
2021-07-02,10.92497521517779
2021-07-06,10.966528325829767
2021-07-07,11.026307851099135
2021-07-08,10.922059656269509
2021-07-09,11.022662568175656
2021-07-12,11.031411469668837
2021-07-13,11.076609863244292
2021-07-14,11.15825886128619
2021-07-15,11.066403738489054
2021-07-16,10.957051925089724
2021-07-19,10.92298650748196
2021-07-20,11.049872484226933
2021-07-21,11.135181508042605
2021-07-22,11.208788231952706
2021-07-23,11.339678047553813
2021-07-26,11.3486086759132
2021-07-27,11.223570480199015
2021-07-28,11.266686937364549
2021-07-29,11.286706131645222
2021-07-30,11.227882595849708
2021-08-02,11.228806486365103
2021-08-03,11.296868927314563
2021-08-04,11.26765091528959
2021-08-05,11.282825149125234
2021-08-06,11.259080726260986
2021-08-09,11.242474995003509
2021-08-10,11.238877716067124
2021-08-11,11.259108966392645
2021-08-12,11.27019108759919
2021-08-13,11.312834345092902
2021-08-16,11.338697443895711
2021-08-17,11.298638671076894
2021-08-18,11.300150817996025
2021-08-19,11.321414141169587
2021-08-20,11.361163718037748
2021-08-23,11.412582994872317
2021-08-24,11.406108708748157
2021-08-25,11.395699450658888
2021-08-26,11.362064051866186
2021-08-27,11.431344110882803
2021-08-30,11.467699626843205
2021-08-31,11.407381368392016
2021-09-01,11.410253196827995
2021-09-02,11.398046008500934
2021-09-03,11.443285250189083
2021-09-07,11.446157078625061
2021-09-08,11.40235429900466
2021-09-09,11.35927029826789
2021-09-10,11.31260672147707
2021-09-13,11.333861137194688
2021-09-14,11.324598433194568
2021-09-15,11.423747319830905
2021-09-16,11.430260435979271
2021-09-17,11.339883317266446
2021-09-20,11.409107639575444
2021-09-21,11.400308359645665
2021-09-22,11.461270999989576
2021-09-23,11.614800509484486
2021-09-24,11.622959098854592
2021-09-27,11.510222536210222
2021-09-28,11.432360056287354
2021-09-29,11.447948102610445
2021-09-30,11.384951163549067
2021-10-01,11.471869573074681
2021-10-04,11.390952735208792
2021-10-05,11.432457285687134
2021-10-06,11.457703955362014
2021-10-07,11.484346324189808
2021-10-08,11.39792861306609
2021-10-11,11.342724921050953
2021-10-12,11.354599840612016
2021-10-13,11.3859168148316
2021-10-14,11.642600798998304
2021-10-15,11.735940742855451
2021-10-18,11.835301581140692
2021-10-19,11.952728548472006
2021-10-20,11.919609034768433
2021-10-21,11.96552610774668
2021-10-22,11.924125279883137
2021-10-25,11.963266836602067
2021-10-26,11.99714097213686
2021-10-27,11.986602684006801
2021-10-28,12.107040098552162
2021-10-29,12.158979214545763
2021-11-01,12.14091308549969
2021-11-02,12.247802913288206
2021-11-03,12.319312807641275
2021-11-04,12.512013589783662
2021-11-05,12.576749116464676
2021-11-08,12.644495090359737
2021-11-09,12.592555974366133
2021-11-10,12.384800658978984
2021-11-11,12.442761817987945
2021-11-12,12.594061772266787
2021-11-15,12.581265361579376
2021-11-16,12.713746862155451
2021-11-17,12.675357630093218
2021-11-18,12.8018182362412
2021-11-19,12.895157031511085
2021-11-22,12.751383769560992
2021-11-23,12.722027027728164
2021-11-24,12.814614646928613
2021-11-26,12.88695653369932
2021-11-29,12.951474890194238
2021-11-30,12.864289909441082
2021-12-01,12.8971616371076
2021-12-02,12.98202385106305
2021-12-03,13.074782296151808
2021-12-06,13.119620735387334
2021-12-07,13.230379795723113
