Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,thscode,thsname_cn,thsname_en,currency
2026-01-28T05:00:00.000Z,695.1515053497,695.9393926651,692.0499903413,693.5259399414,61172200,0.0,0.0,0.0,SPY,NA,NA,USD
2026-01-29T05:00:00.000Z,694.4933553961,695.1615135683,682.9648421723,692.1497192383,97486200,0.0,0.0,0.0,SPY,NA,NA,USD
2026-01-30T05:00:00.000Z,689.9058246992,692.3192774333,685.248560915,690.0853271484,101835100,0.0,0.0,0.0,SPY,NA,NA,USD
2026-02-02T05:00:00.000Z,687.7019133171,695.0318708971,687.5423149981,693.5159912109,79286500,0.0,0.0,0.0,SPY,NA,NA,USD
2026-02-03T05:00:00.000Z,694.3138377505,695.0617950649,682.1670182684,687.6520385742,107904600,0.0,0.0,0.0,SPY,NA,NA,USD
2026-02-04T05:00:00.000Z,688.469749063,689.5667896414,679.9031787408,684.321105957,105204600,0.0,0.0,0.0,SPY,NA,NA,USD
2026-02-05T05:00:00.000Z,679.0854402743,681.8279505602,673.9494421187,675.7744750977,113610800,0.0,0.0,0.0,SPY,NA,NA,USD
2026-02-06T05:00:00.000Z,679.6039887473,690.424413201,678.9956038907,688.7390136719,89127600,0.0,0.0,0.0,SPY,NA,NA,USD
2026-02-09T05:00:00.000Z,687.5423060693,693.9747512797,686.46529134,692.0599975586,73885200,0.0,0.0,0.0,SPY,NA,NA,USD
2026-02-10T05:00:00.000Z,693.0572335194,694.6428688795,689.7761552681,690.2349243164,65185700,0.0,0.0,0.0,SPY,NA,NA,USD
2026-02-11T05:00:00.000Z,694.4933668556,695.2413241988,687.3029816842,690.0754394531,76353900,0.0,0.0,0.0,SPY,NA,NA,USD
2026-02-12T05:00:00.000Z,692.3491972008,693.4561594587,678.5169776231,679.4145507812,118829000,0.0,0.0,0.0,SPY,NA,NA,USD
2026-02-13T05:00:00.000Z,679.8333543271,684.4108798041,675.6747287654,679.8931884766,96267500,0.0,0.0,0.0,SPY,NA,NA,USD
2026-02-17T05:00:00.000Z,678.2875932204,683.0745078225,673.9394826742,680.9901733398,81354700,0.0,0.0,0.0,SPY,NA,NA,USD
2026-02-18T05:00:00.000Z,682.157061237,687.2730943282,680.970299819,684.4208374023,73570300,0.0,0.0,0.0,SPY,NA,NA,USD
2026-02-19T05:00:00.000Z,681.9775120282,684.3111046898,679.6937101434,682.6157226562,58649400,0.0,0.0,0.0,SPY,NA,NA,USD
2026-02-20T05:00:00.000Z,680.4616860593,688.1805961724,679.8732661616,687.5523071289,100034000,0.0,0.0,0.0,SPY,NA,NA,USD
2026-02-23T05:00:00.000Z,685.9566804858,688.120753348,678.5169762252,680.5314941406,90558100,0.0,0.0,0.0,SPY,NA,NA,USD
2026-02-24T05:00:00.000Z,680.0427976196,686.4751816677,678.1479481229,685.4779052734,73798700,0.0,0.0,0.0,SPY,NA,NA,USD
2026-02-25T05:00:00.000Z,688.3002642742,691.7907319066,688.2204651136,691.2622070312,56369500,0.0,0.0,0.0,SPY,NA,NA,USD
2026-02-26T05:00:00.000Z,691.3918088679,691.4117130049,682.4860770891,687.4226074219,71671000,0.0,0.0,0.0,SPY,NA,NA,USD
2026-02-27T05:00:00.000Z,681.2295779636,684.9892686841,679.7835149778,684.1216430664,83308900,0.0,0.0,0.0,SPY,NA,NA,USD
2026-03-02T05:00:00.000Z,676.851544224,686.7445096441,676.1734035368,684.5106201172,87477200,0.0,0.0,0.0,SPY,NA,NA,USD
2026-03-03T05:00:00.000Z,673.2214453884,680.7508704958,667.836128151,678.4771118164,105003100,0.0,0.0,0.0,SPY,NA,NA,USD
2026-03-04T05:00:00.000Z,679.7735096904,685.2186606854,677.7689744101,683.2639770508,79182200,0.0,0.0,0.0,SPY,NA,NA,USD
2026-03-05T05:00:00.000Z,680.2223290727,683.6629449535,673.7699188746,679.4544067383,106606500,0.0,0.0,0.0,SPY,NA,NA,USD
2026-03-06T05:00:00.000Z,671.5758690877,674.2685275229,667.9358467743,670.5487060547,100687000,0.0,0.0,0.0,SPY,NA,NA,USD
2026-03-09T04:00:00.000Z,664.5750801817,678.0681991432,660.5859743093,676.4227294922,102667700,0.0,0.0,0.0,SPY,NA,NA,USD
2026-03-10T04:00:00.000Z,675.874139673,681.4987932365,672.9222404542,675.3356323242,81505300,0.0,0.0,0.0,SPY,NA,NA,USD
2026-03-11T04:00:00.000Z,675.7345715953,678.2277626375,671.5061293268,674.4879760742,68441700,0.0,0.0,0.0,SPY,NA,NA,USD
2026-03-12T04:00:00.000Z,669.3319958918,669.8207124533,664.0564256955,664.2459106445,108882200,0.0,0.0,0.0,SPY,NA,NA,USD
2026-03-13T04:00:00.000Z,667.4472371498,670.5088831922,659.5587462494,660.4862060547,97200200,0.0,0.0,0.0,SPY,NA,NA,USD
2026-03-16T04:00:00.000Z,666.5596317087,670.2395842064,665.3030536556,667.2078857422,82023100,0.0,0.0,0.0,SPY,NA,NA,USD
2026-03-17T04:00:00.000Z,670.5586914525,672.6030958934,667.8760155087,668.9630126953,87128000,0.0,0.0,0.0,SPY,NA,NA,USD
