Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,thscode,thsname_cn,thsname_en,currency
2026-02-13T05:00:00.000Z,88.6500776361,88.8281100083,88.5412796561,88.7390975952,56785200,0.0,0.0,0.0,TLT,NA,NA,USD
2026-02-17T05:00:00.000Z,88.9468004098,89.1347255646,88.7786608217,88.8874588013,32356700,0.0,0.0,0.0,TLT,NA,NA,USD
2026-02-18T05:00:00.000Z,88.7094246966,88.8775642814,88.4918287418,88.5511703491,35415400,0.0,0.0,0.0,TLT,NA,NA,USD
2026-02-19T05:00:00.000Z,88.4225941701,88.7390953185,88.3929233665,88.6401901245,28658600,0.0,0.0,0.0,TLT,NA,NA,USD
2026-02-20T05:00:00.000Z,88.7193102883,88.7588738754,87.9577319893,88.4324874878,49610800,0.0,0.0,0.0,TLT,NA,NA,USD
2026-02-23T05:00:00.000Z,88.5709477685,89.0160248745,88.5511622039,88.7588653564,33614600,0.0,0.0,0.0,TLT,NA,NA,USD
2026-02-24T05:00:00.000Z,88.966570708,89.0654834415,88.7786531154,88.9171218872,24933900,0.0,0.0,0.0,TLT,NA,NA,USD
2026-02-25T05:00:00.000Z,88.7291992852,89.0951567902,88.7291992852,88.9270172119,23625800,0.0,0.0,0.0,TLT,NA,NA,USD
2026-02-26T05:00:00.000Z,89.0753702639,89.3325297929,89.0654850272,89.2830734253,29447100,0.0,0.0,0.0,TLT,NA,NA,USD
2026-02-27T05:00:00.000Z,89.6984885209,89.8666280996,89.5600197448,89.8270645142,51272000,0.0,0.0,0.0,TLT,NA,NA,USD
2026-03-02T05:00:00.000Z,89.292185081,89.3021031886,88.6769217121,88.9250106812,55465500,0.301,0.0,0.0,TLT,NA,NA,USD
2026-03-03T05:00:00.000Z,88.2998341554,88.9845546002,88.2601390096,88.7463912964,51850400,0.0,0.0,0.0,TLT,NA,NA,USD
2026-03-04T05:00:00.000Z,88.5876066084,88.756312863,88.4189079248,88.4685287476,47069500,0.0,0.0,0.0,TLT,NA,NA,USD
2026-03-05T05:00:00.000Z,87.9525017686,88.2601372497,87.8334239046,88.1112823486,45768900,0.0,0.0,0.0,TLT,NA,NA,USD
2026-03-06T05:00:00.000Z,87.6448766208,88.2601400313,87.3471668093,87.7838058472,58136900,0.0,0.0,0.0,TLT,NA,NA,USD
2026-03-09T04:00:00.000Z,87.6250364877,88.637236261,87.5357205121,88.5479278564,52478700,0.0,0.0,0.0,TLT,NA,NA,USD
2026-03-10T04:00:00.000Z,88.1212081478,88.270055478,87.595253154,87.605178833,48651500,0.0,0.0,0.0,TLT,NA,NA,USD
2026-03-11T04:00:00.000Z,87.0792299144,87.1387688455,86.4143532809,86.4738922119,54679900,0.0,0.0,0.0,TLT,NA,NA,USD
2026-03-12T04:00:00.000Z,86.2456521107,86.5830494717,86.1166410024,86.30519104,48977000,0.0,0.0,0.0,TLT,NA,NA,USD
2026-03-13T04:00:00.000Z,86.2655048563,86.4838243813,85.8090220182,85.8784866333,43460000,0.0,0.0,0.0,TLT,NA,NA,USD
2026-03-16T04:00:00.000Z,86.5135883832,86.6723613916,86.2952688721,86.5433578491,37341500,0.0,0.0,0.0,TLT,NA,NA,USD
2026-03-17T04:00:00.000Z,86.692216257,86.9006100976,86.6525211105,86.7815246582,19578100,0.0,0.0,0.0,TLT,NA,NA,USD
2026-03-18T04:00:00.000Z,86.6922090584,86.8112944879,86.2654957331,86.2952651978,37596600,0.0,0.0,0.0,TLT,NA,NA,USD
2026-03-19T04:00:00.000Z,86.3945070344,87.0593912784,86.3051986325,86.8212203979,60307400,0.0,0.0,0.0,TLT,NA,NA,USD
2026-03-20T04:00:00.000Z,86.1464166286,86.196037454,85.1044474355,85.1739120483,78948500,0.0,0.0,0.0,TLT,NA,NA,USD
2026-03-23T04:00:00.000Z,85.5212356766,86.0571087956,85.2830723696,85.7296295166,69686700,0.0,0.0,0.0,TLT,NA,NA,USD
2026-03-24T04:00:00.000Z,85.0647473191,85.6303898684,84.9059667441,85.3525314331,51799400,0.0,0.0,0.0,TLT,NA,NA,USD
2026-03-25T04:00:00.000Z,86.086877208,86.2158807538,85.8189444373,86.1761856079,37861000,0.0,0.0,0.0,TLT,NA,NA,USD
2026-03-26T04:00:00.000Z,85.6800045845,85.9479449167,85.2731426033,85.4517669678,39537000,0.0,0.0,0.0,TLT,NA,NA,USD
2026-03-27T04:00:00.000Z,84.8464299707,85.4418420002,84.796809147,84.9853591919,39928900,0.0,0.0,0.0,TLT,NA,NA,USD
2026-03-30T04:00:00.000Z,85.9677909103,86.2853445029,85.8288616867,86.116645813,36473200,0.0,0.0,0.0,TLT,NA,NA,USD
