open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base_volume,taker_buy_quote_volume,symbol,open_time_formatted,close_time_formatted
1768262400000,0.13661,0.15095,0.13626,0.14828,962128224.0,1768348799999,137700404.73251,1316054,449487356.0,64298658.20271,DOGEUSDT,2026-01-13,2026-01-13 23:59:59.999
1768348800000,0.14828,0.15133,0.14562,0.14718,873212059.0,1768435199999,129478917.44994,1283982,421256612.0,62484224.6196,DOGEUSDT,2026-01-14,2026-01-14 23:59:59.999
1768435200000,0.14719,0.14721,0.13881,0.14004,785586188.0,1768521599999,111954090.23683,1089532,357924677.0,51020796.14058,DOGEUSDT,2026-01-15,2026-01-15 23:59:59.999
1768521600000,0.14005,0.14045,0.1351,0.13813,990841345.0,1768607999999,136644568.9314,840282,394001863.0,54316784.91133,DOGEUSDT,2026-01-16,2026-01-16 23:59:59.999
1768608000000,0.13813,0.14003,0.13682,0.13788,343127679.0,1768694399999,47431412.01649,404198,174921658.0,24194886.24261,DOGEUSDT,2026-01-17,2026-01-17 23:59:59.999
1768694400000,0.13788,0.13835,0.13133,0.13164,479039950.0,1768780799999,65010668.85132,617973,242357798.0,32881888.8337,DOGEUSDT,2026-01-18,2026-01-18 23:59:59.999
1768780800000,0.13163,0.13163,0.12,0.12916,1347363841.0,1768867199999,171112347.27312,1306614,710287530.0,90160957.8914,DOGEUSDT,2026-01-19,2026-01-19 23:59:59.999
1768867200000,0.12917,0.12934,0.12178,0.12336,794330118.0,1768953599999,99645234.24613,1091120,388313184.0,48707055.24721,DOGEUSDT,2026-01-20,2026-01-20 23:59:59.999
1768953600000,0.12336,0.12884,0.12029,0.12654,942674775.0,1769039999999,117620449.73392,1389867,470337968.0,58690832.60507,DOGEUSDT,2026-01-21,2026-01-21 23:59:59.999
1769040000000,0.12653,0.12794,0.12322,0.12437,424956417.0,1769126399999,53357861.9913,696418,208857511.0,26230851.10951,DOGEUSDT,2026-01-22,2026-01-22 23:59:59.999
1769126400000,0.12437,0.12788,0.12203,0.12477,533582852.0,1769212799999,66655838.82565,843058,245730942.0,30691537.58195,DOGEUSDT,2026-01-23,2026-01-23 23:59:59.999
1769212800000,0.12478,0.12494,0.12291,0.12423,168690655.0,1769299199999,20957716.10475,221239,74577831.0,9266941.82704,DOGEUSDT,2026-01-24,2026-01-24 23:59:59.999
1769299200000,0.12422,0.12435,0.11764,0.11945,644477476.0,1769385599999,77738981.03316,764548,278299012.0,33554130.57425,DOGEUSDT,2026-01-25,2026-01-25 23:59:59.999
1769385600000,0.11945,0.12381,0.11924,0.12236,708086997.0,1769471999999,86361407.30227,785399,322702057.0,39378837.61449,DOGEUSDT,2026-01-26,2026-01-26 23:59:59.999
1769472000000,0.12236,0.12666,0.12139,0.12619,704522307.0,1769558399999,87039828.82422,761291,359695298.0,44445017.82241,DOGEUSDT,2026-01-27,2026-01-27 23:59:59.999
1769558400000,0.1262,0.12775,0.12372,0.125,651222550.0,1769644799999,81771631.94224,792974,299946785.0,37627070.94268,DOGEUSDT,2026-01-28,2026-01-28 23:59:59.999
1769644800000,0.125,0.12525,0.1144,0.11728,1189313828.0,1769731199999,140656491.76514,1152266,645915888.0,76338551.193,DOGEUSDT,2026-01-29,2026-01-29 23:59:59.999
1769731200000,0.11729,0.11871,0.11217,0.11581,1164836231.0,1769817599999,134166968.39185,1513685,543491954.0,62591377.467,DOGEUSDT,2026-01-30,2026-01-30 23:59:59.999
